text,sentiment_score,churn_label
hi! im having an issue with my new iphone 8 the auto brightness feature is missing and it appears to be a hardware issue i have been troubleshooting wapple for two days and nothing can i get a new phone in store?,0.3382,0
you cant help youll just make excuses like everyone else,0.0624,0
wrong order read from bottom to top,-0.3182,1
dont act like you help me in the first place tmobileareliars,0.1506,0
why are you afraid to be caught in a lie in front of the world,0.0,0
done with tmobile dm if you cant say it in one message on here then just reply to your comment and continue im done playing tmobile games tmobileareliars,0.2023,1
see i just do and it worked,0.0,0
i just did,0.0,0
tmobileareliars,0.0,0
tmobileareliars,0.0,0
is it possible to change a line that is activated to a different simcard brand new and a new phone number?,0.0772,0
115913 i've already gone thru 611twice you've blamed my phone which worked perfectly till last monthif it's not working perfectly again by the first of jan my family and i will find someone else,0.743,0
115913 opensignal and ios' screen recording feature is awesome just wanted to share this video no need to reach out to me,0.6369,0
121678 lol that's a galaxy far far away where men boldly go etc luckily i could receive this message after rerouting a bunch of midichlorians through the deflectorshield cheers!,0.8999,0
121678 but since you're the only people responding i'm lost in a wormhole in the 7th quadrant there's a sith lord doing qstuff lannister styleon my connection should i use my lightsabretricorderthingy or just warp into the oort cloud?,-0.4497,1
volgens mij is het stuk in zeist,0.0,0
you had us ship a phone back and you sent it back to us? no call no email no note whats going on?,-0.7149,1
nevermind i will check in store tommorow but thanks for repplying!,0.63,0
seems my dad's phone just died,-0.5574,1
lol i was referring to the new 2017 model,0.4215,0
121678 thanks and happy thanks giving!,0.9041,0
phone not sending text messages again in the 32819 area,0.0,0
yay! sending now,0.5707,0
yall reply to my tweets hella fast but your data is lacking hard??,-0.2406,1
this is crazy my october 25 order was in processing so long it canceled itself out! imagine that,-0.4003,1
awesome support if you're not using tmobile you're on the wrong provider friend,0.7845,0
hey guys no worries it all works again now,-0.6124,1
hey guys do you know about an outage in the utrecht area in the netherlands? my phone doesn't connect and doesn't show on manual connection,0.0,0
any plans on expanding service in 48420? visited family for the holiday lackluster coverage at best,0.7845,0
why am i getting notifications about me using highspeed data if i'm using an app that falls under binge on,0.0,0
cheers!,0.5255,0
thanks but i just spoke to someone but i got two more calls from tmobile while i was on the phone and a third after i hung up,0.2382,0
the 2minute wait time for a callback listed on your website is meaningless if you're just going to put me on hold,-0.4404,1
hey julie! forty minutes is not an immediate return call girl! i know you aint dumb enough to think so if i dont get a representative calling me to assist me with my issue after four damn hours of phone bullshit?! im letting loose on psycho tweets endlessly,-0.4895,1
this is a lie since i was told by you that i'm sol,0.0,0
115913 its now been an hour,0.0,0
115913 ive already dmed,0.0,0
115913 still disappointed that my address was affecting everything an no one else seemed to have the answer to that,-0.6486,1
115913 thanks to zach for the help best man on the team,0.8689,0
115913 been on the phone with customer service for an hour then they told me they would call back and no call back its been 30 min,-0.296,1
hi ive been having ram memory problems with my iphone se that was bought last year can i get a new one for free if i go where it was bought?,0.1531,0
is there something going on in dallas? my speeds have never been this slow,0.0,0
hello i had my credit run when i established a new line over the summer if i wanted to upgrade a device via eip would my credit be run again??,0.6767,0
115913 when i bought my apple watch they put it on the account as something microsoft and did not activate the sim,0.0,0
done!,0.0,1
just an example of how bad it is right now,-0.5423,1
i sent a dm,0.0,0
no dms just check spokane wa internet is super slow cant download pics in messages i can barely get twitter to work i know weve have storms in the area probably the issue just letting you know,0.4019,0
any black friday deals for customers on the jump program upgrading from iphone 7?,0.0,0
i sent a messege back on october 3rd and no one ever responded or even viewed the messege,-0.296,1
are you not responding to messages any more?,0.0,0
115913 thanks i will,0.4404,0
144841 115913 dont bother netneutrality,0.2584,0
115913 i will go to the store that sold me my plan 1st but i had an ordeal amp had to talk to district management to get the 150 so very confused but will pursue local before i contact you,-0.5868,1
115913 thx,0.3612,0
hello,0.0,0
115913 115911 this is my coverage areacan you do anything about it?,0.0,0
waiting,0.0,0
help!,0.4574,0
okay thanks i sent you a message!,0.6239,0
yeahhhhhh70 million people bent over a barrel,0.0,0
no thats strike 103 sorry you have to work for such a horrible company send a resum to straight talk and get out of a failing company,-0.836,1
any byop sim card deals for black friday? wanting to bring my own devices but 50 is a bit steep to bring them with me,0.0,0
115913 ok great is the iphone x eligible,0.743,0
latest galaxy s7 update causes my phone to constantly crash and reboot sup with that? please don't answer till you recover from turkey lt3,-0.1027,1
done fam lets get to work,0.0,1
rocks! even when the billing ai fouls up they get the problem solved! never experienced anything like this with verizon! great customer service coverage amp speed what more can you ask for?,0.505,0
hi sirmam i was t mobile customer for an year my account is 956399219 i am trying to move to another carrier but my phone is locked by t mobilei paid full amount when i bought from best buy please unlock my phone,0.8674,0
while it took four more hours to resolve and quite a few individuals changing problem ownership tmobile really did come through to fix the problem thanks 115913,0.0935,1
is this how you treat customers? charging me for years on a handset protection policy that i can't use according to your support team that's insurance fraud i will be reporting you to the arizona department of insurance in accordance with the policy documents,0.1531,0
a rep recently convinced me to switch to tmobile one amp neglected to make sure my caller tunes stayed on my account new rep said after i added the more expensive plan than my old one that my library would still be there its not amp i had a lot! can you help?,0.5562,1
ok thats crazy ! i have never heard such a thing before wow i guess i wont be switching to tmobile after all no way ill be paying 12001600 up front,-0.1759,1
check yall dm i need some knowledge on the promotion you guys are running,0.0,0
not really !,0.0,0
115911 115913 does this include the iphone x?,0.0,0
